Iteration,Character,Prev_Position,New_Position,Steps,Result
104,Bruja,7,22,2,0
104,Heroe,6,7,3,0
104,Bruja,22,29,1,0
104,Heroe,16,20,2,0
104,Bruja,29,30,1,0
104,Heroe,20,21,1,0
104,Bruja,30,27,1,0
104,Bruja,27,27,0,1
105,Heroe,6,7,2,0
105,Bruja,0,2,2,0
105,Heroe,7,7,0,0
105,Bruja,2,2,0,0
105,Heroe,7,16,1,0
105,Bruja,2,4,2,0
105,Heroe,16,7,1,0
105,Bruja,4,5,1,0
105,Heroe,15,22,2,0
105,Bruja,5,6,1,0
105,Heroe,38,37,2,0
105,Bruja,6,7,1,0
105,Heroe,37,41,1,0
105,Bruja,7,15,1,0
105,Heroe,31,34,3,0
105,Bruja,15,29,2,0
105,Heroe,40,41,3,0
105,Bruja,29,32,2,0
105,Bruja,32,32,0,1
106,Heroe,5,6,1,0
106,Bruja,0,1,1,0
106,Heroe,6,7,1,0
106,Bruja,1,2,1,0
106,Heroe,7,7,0,0
106,Bruja,2,3,1,0
106,Heroe,5,4,3,0
106,Bruja,3,5,2,0
106,Heroe,4,4,0,0
106,Bruja,5,5,0,0
106,Heroe,4,3,1,0
106,Bruja,5,5,0,0
106,Heroe,3,4,1,0
106,Bruja,5,6,1,0
106,Heroe,4,3,1,0
106,Bruja,6,6,0,0
106,Heroe,3,4,1,0
106,Bruja,6,7,1,0
106,Heroe,4,3,1,0
106,Bruja,7,15,1,0
106,Heroe,5,6,3,0
106,Bruja,15,22,1,0
106,Heroe,6,7,1,0
106,Bruja,22,29,1,0
106,Heroe,7,8,1,0
106,Bruja,29,30,1,0
106,Heroe,8,8,0,0
106,Bruja,30,32,1,0
106,Bruja,32,32,0,1
107,Heroe,5,6,1,0
107,Bruja,0,1,1,0
107,Heroe,16,17,3,0
107,Bruja,1,3,2,0
107,Heroe,17,16,1,0
107,Bruja,3,4,1,0
107,Heroe,39,41,3,0
107,Bruja,4,4,0,0
107,Heroe,41,40,1,0
107,Bruja,4,6,2,0
107,Heroe,40,36,1,0
107,Bruja,6,7,1,0
107,Heroe,33,32,3,0
107,Bruja,7,15,1,0
107,Heroe,32,32,0,0
107,Bruja,15,22,1,0
107,Heroe,32,33,1,0
107,Bruja,22,30,2,0
107,Heroe,30,27,3,0
107,Heroe,27,27,0,1
108,Heroe,5,5,0,0
108,Bruja,0,2,2,0
108,Heroe,3,2,3,0
108,Bruja,2,4,2,0
108,Heroe,2,3,1,0
108,Bruja,4,5,1,0
108,Heroe,5,6,3,0
108,Bruja,5,5,0,0
108,Heroe,6,5,1,0
108,Bruja,5,5,0,0
108,Heroe,4,3,2,0
108,Bruja,5,6,1,0
108,Heroe,3,2,1,0
108,Bruja,6,7,1,0
108,Heroe,1,0,2,0
108,Bruja,7,15,1,0
108,Heroe,0,0,0,0
108,Bruja,15,22,1,0
108,Heroe,0,0,0,0
108,Bruja,22,29,1,0
108,Heroe,1,2,2,0
108,Bruja,29,30,1,0
108,Heroe,2,3,1,0
108,Bruja,30,32,1,0
108,Bruja,32,32,0,1
109,Heroe,5,5,0,0
109,Bruja,0,1,1,0
109,Heroe,5,6,1,0
109,Bruja,1,1,0,0
109,Heroe,7,16,2,0
109,Bruja,1,1,0,0
109,Heroe,16,16,0,0
109,Bruja,1,2,1,0
109,Heroe,39,41,3,0
109,Bruja,2,3,1,0
109,Heroe,18,19,2,0
109,Bruja,3,4,1,0
109,Heroe,20,16,2,0
109,Bruja,4,4,0,0
109,Heroe,17,18,2,0
109,Bruja,4,5,1,0
109,Heroe,18,18,0,0
109,Bruja,5,7,2,0
109,Heroe,16,7,3,0
109,Bruja,7,15,1,0
109,Heroe,5,4,3,0
109,Bruja,15,22,1,0
109,Heroe,5,6,2,0
109,Bruja,22,22,0,0
109,Heroe,6,7,1,0
109,Bruja,22,30,2,0
109,Heroe,7,15,1,0
109,Bruja,30,27,2,0
109,Bruja,27,27,0,1
110,Heroe,5,5,0,0
110,Bruja,0,1,1,0
110,Heroe,3,2,3,0
110,Bruja,1,2,1,0
110,Heroe,4,5,3,0
110,Bruja,2,3,1,0
110,Heroe,3,2,3,0
110,Bruja,3,4,1,0
110,Heroe,1,0,2,0
110,Bruja,4,5,1,0
110,Heroe,0,0,0,0
110,Bruja,5,6,1,0
110,Heroe,0,1,1,0
110,Bruja,6,8,2,0
110,Heroe,1,0,3,0
110,Bruja,8,10,2,0
110,Heroe,1,2,2,0
110,Bruja,10,10,0,0
110,Heroe,4,5,3,0
110,Bruja,10,11,1,0
110,Heroe,6,7,2,0
110,Bruja,11,12,1,0
110,Heroe,9,14,3,0
110,Bruja,12,12,0,0
110,Heroe,21,20,3,0
110,Bruja,12,13,1,0
110,Heroe,41,37,3,0
110,Bruja,13,23,2,0
110,Bruja,23,23,0,1
111,Heroe,5,4,1,0
111,Bruja,0,1,1,0
111,Heroe,4,4,0,0
111,Bruja,1,2,1,0
111,Heroe,4,3,1,0
111,Bruja,2,3,1,0
111,Heroe,3,4,1,0
111,Bruja,3,5,2,0
111,Heroe,4,3,1,0
111,Bruja,5,6,1,0
111,Heroe,3,3,0,0
111,Bruja,6,7,1,0
111,Heroe,1,0,3,0
111,Bruja,7,22,2,0
111,Heroe,0,0,0,0
111,Bruja,22,29,1,0
111,Heroe,2,3,3,0
111,Bruja,29,30,1,0
111,Heroe,1,0,3,0
111,Bruja,30,32,1,0
111,Bruja,32,32,0,1
112,Heroe,5,6,1,0
112,Bruja,0,1,1,0
112,Heroe,6,6,0,0
112,Bruja,1,2,1,0
112,Heroe,15,22,3,0
112,Bruja,2,3,1,0
112,Heroe,22,10,1,0
112,Bruja,3,4,1,0
112,Heroe,10,9,1,0
112,Bruja,4,4,0,0
112,Heroe,9,8,1,0
112,Bruja,4,5,1,0
112,Heroe,10,22,3,0
112,Bruja,5,5,0,0
112,Heroe,29,28,2,0
112,Bruja,5,6,1,0
112,Heroe,13,25,3,0
112,Bruja,6,15,2,0
112,Heroe,26,27,3,0
112,Heroe,27,27,0,1
113,Heroe,3,2,3,0
113,Bruja,0,1,1,0
113,Heroe,1,0,3,0
113,Bruja,1,1,0,0
113,Heroe,2,3,3,0
113,Bruja,1,2,1,0
113,Heroe,3,4,1,0
113,Bruja,2,3,1,0
113,Heroe,2,1,3,0
113,Bruja,3,5,2,0
113,Heroe,1,0,3,0
113,Bruja,5,6,1,0
113,Heroe,0,1,1,0
113,Bruja,6,7,1,0
113,Heroe,1,0,1,0
113,Bruja,7,15,1,0
113,Heroe,0,1,1,0
113,Bruja,15,22,1,0
113,Heroe,3,4,3,0
113,Bruja,22,29,1,0
113,Heroe,4,5,1,0
113,Bruja,29,29,0,0
113,Heroe,6,7,2,0
113,Bruja,29,30,1,0
113,Heroe,7,8,1,0
113,Bruja,30,32,2,0
113,Bruja,32,32,0,1
114,Heroe,5,4,1,0
114,Bruja,0,2,2,0
114,Heroe,4,5,1,0
114,Bruja,2,2,0,0
114,Heroe,3,2,3,0
114,Bruja,2,2,0,0
114,Heroe,2,1,1,0
114,Bruja,2,3,1,0
114,Heroe,1,2,1,0
114,Bruja,3,3,0,0
114,Heroe,4,5,3,0
114,Bruja,3,4,1,0
114,Heroe,6,7,2,0
114,Bruja,4,5,1,0
114,Heroe,5,4,3,0
114,Bruja,5,6,1,0
114,Heroe,6,7,3,0
114,Bruja,6,7,1,0
114,Heroe,8,9,2,0
114,Bruja,7,7,0,0
114,Heroe,9,8,1,0
114,Bruja,7,15,1,0
114,Heroe,8,7,1,0
114,Bruja,15,22,1,0
114,Heroe,7,7,0,0
114,Bruja,22,22,0,0
114,Heroe,7,8,1,0
114,Bruja,22,29,1,0
114,Heroe,7,15,2,0
114,Bruja,29,30,1,0
114,Heroe,22,29,2,0
114,Bruja,30,32,1,0
114,Bruja,32,32,0,1
115,Heroe,6,7,2,0
115,Bruja,0,2,2,0
115,Heroe,7,8,1,0
115,Bruja,2,3,1,0
115,Heroe,10,11,3,0
115,Bruja,3,3,0,0
115,Heroe,12,13,2,0
115,Bruja,3,4,1,0
115,Heroe,11,10,3,0
115,Bruja,4,4,0,0
115,Heroe,14,15,3,0
115,Bruja,4,5,1,0
115,Heroe,29,30,3,0
115,Bruja,5,6,1,0
115,Heroe,30,30,0,0
115,Bruja,6,7,1,0
115,Heroe,30,30,0,0
115,Bruja,7,8,1,0
115,Heroe,30,29,1,0
115,Bruja,8,8,0,0
115,Heroe,27,26,3,0
115,Bruja,8,8,0,0
115,Heroe,26,26,0,0
115,Bruja,8,9,1,0
115,Heroe,26,25,1,0
115,Bruja,9,10,1,0
115,Heroe,12,11,3,0
115,Bruja,10,11,1,0
115,Heroe,10,9,2,0
115,Bruja,11,12,1,0
115,Heroe,9,9,0,0
115,Bruja,12,13,1,0
115,Heroe,9,8,1,0
115,Bruja,13,23,1,0
115,Bruja,23,23,0,1
116,Heroe,7,16,3,0
116,Bruja,0,1,1,0
116,Heroe,8,9,3,0
116,Bruja,1,1,0,0
116,Heroe,15,21,3,0
116,Bruja,1,3,2,0
116,Heroe,39,41,3,0
116,Bruja,3,4,1,0
116,Heroe,31,34,3,0
116,Bruja,4,5,1,0
116,Heroe,34,36,1,0
116,Bruja,5,5,0,0
116,Heroe,41,18,3,0
116,Bruja,5,6,1,0
116,Heroe,19,20,2,0
116,Bruja,6,7,1,0
116,Heroe,15,22,3,0
116,Bruja,7,9,2,0
116,Heroe,22,22,0,0
116,Bruja,9,10,1,0
116,Heroe,37,41,3,0
116,Bruja,10,11,1,0
116,Heroe,41,39,1,0
116,Bruja,11,12,1,0
116,Heroe,39,20,1,0
116,Bruja,12,23,2,0
116,Bruja,23,23,0,1
117,Heroe,5,6,1,0
117,Bruja,0,2,2,0
117,Heroe,6,7,1,0
117,Bruja,2,2,0,0
117,Heroe,20,39,3,0
117,Bruja,2,3,1,0
117,Heroe,41,40,2,0
117,Bruja,3,4,1,0
117,Heroe,36,34,2,0
117,Bruja,4,5,1,0
117,Heroe,35,33,3,0
117,Bruja,5,7,2,0
117,Heroe,33,35,1,0
117,Bruja,7,8,1,0
117,Heroe,35,36,1,0
117,Bruja,8,9,1,0
117,Heroe,36,34,1,0
117,Bruja,9,9,0,0
117,Heroe,34,34,0,0
117,Bruja,9,10,1,0
117,Heroe,30,27,3,0
117,Bruja,10,11,1,0
117,Heroe,28,29,2,0
117,Bruja,11,12,1,0
117,Heroe,32,33,3,0
117,Bruja,12,23,2,0
117,Bruja,23,23,0,1
118,Heroe,3,2,3,0
118,Bruja,0,2,2,0
118,Heroe,3,4,2,0
118,Bruja,2,3,1,0
118,Heroe,4,3,1,0
118,Bruja,3,5,2,0
118,Heroe,3,3,0,0
118,Bruja,5,5,0,0
118,Heroe,1,0,3,0
118,Bruja,5,5,0,0
118,Heroe,0,1,1,0
118,Bruja,5,6,1,0
118,Heroe,3,4,3,0
118,Bruja,6,7,1,0
118,Heroe,4,5,1,0
118,Bruja,7,15,1,0
118,Heroe,5,6,1,0
118,Bruja,15,29,2,0
118,Heroe,4,3,3,0
118,Bruja,29,30,1,0
118,Heroe,2,1,2,0
118,Bruja,30,27,1,0
118,Bruja,27,27,0,1
119,Heroe,5,4,1,0
119,Bruja,0,1,1,0
119,Heroe,3,2,2,0
119,Bruja,1,2,1,0
119,Heroe,4,5,3,0
119,Bruja,2,2,0,0
119,Heroe,5,4,1,0
119,Bruja,2,2,0,0
119,Heroe,4,3,1,0
119,Bruja,2,3,1,0
119,Heroe,3,4,1,0
119,Bruja,3,4,1,0
119,Heroe,4,5,1,0
119,Bruja,4,5,1,0
119,Heroe,5,5,0,0
119,Bruja,5,6,1,0
119,Heroe,7,16,3,0
119,Bruja,6,6,0,0
119,Heroe,16,7,1,0
119,Bruja,6,15,2,0
119,Heroe,20,19,3,0
119,Bruja,15,29,2,0
119,Heroe,19,19,0,0
119,Bruja,29,30,1,0
119,Heroe,41,40,3,0
119,Bruja,30,32,2,0
119,Bruja,32,32,0,1
120,Heroe,3,2,3,0
120,Bruja,0,1,1,0
120,Heroe,4,5,3,0
120,Bruja,1,2,1,0
120,Heroe,5,5,0,0
120,Bruja,2,3,1,0
120,Heroe,5,5,0,0
120,Bruja,3,4,1,0
120,Heroe,3,2,3,0
120,Bruja,4,5,1,0
120,Heroe,4,5,3,0
120,Bruja,5,7,2,0
120,Heroe,7,8,3,0
120,Bruja,7,15,1,0
120,Heroe,8,9,1,0
120,Bruja,15,22,1,0
120,Heroe,9,9,0,0
120,Bruja,22,29,1,0
120,Heroe,7,15,3,0
120,Bruja,29,30,1,0
120,Heroe,20,39,3,0
120,Bruja,30,30,0,0
120,Heroe,39,39,0,0
120,Bruja,30,32,1,0
120,Bruja,32,32,0,1
121,Heroe,3,2,3,0
121,Bruja,0,2,2,0
121,Heroe,2,3,1,0
121,Bruja,2,3,1,0
121,Heroe,3,4,1,0
121,Bruja,3,4,1,0
121,Heroe,4,3,1,0
121,Bruja,4,5,1,0
121,Heroe,1,0,3,0
121,Bruja,5,6,1,0
121,Heroe,1,2,2,0
121,Bruja,6,8,2,0
121,Heroe,1,0,3,0
121,Bruja,8,9,1,0
121,Heroe,0,1,1,0
121,Bruja,9,11,2,0
121,Heroe,2,3,2,0
121,Bruja,11,11,0,0
121,Heroe,5,6,3,0
121,Bruja,11,12,1,0
121,Heroe,4,3,3,0
121,Bruja,12,13,1,0
121,Heroe,3,2,1,0
121,Bruja,13,23,1,0
121,Bruja,23,23,0,1
122,Heroe,3,2,3,0
122,Bruja,0,0,0,0
122,Heroe,2,2,0,0
122,Bruja,0,2,2,0
122,Heroe,3,4,2,0
122,Bruja,2,3,1,0
122,Heroe,6,7,3,0
122,Bruja,3,4,1,0
122,Heroe,5,4,3,0
122,Bruja,4,5,1,0
122,Heroe,2,1,3,0
122,Bruja,5,6,1,0
122,Heroe,1,2,1,0
122,Bruja,6,6,0,0
122,Heroe,2,1,1,0
122,Bruja,6,15,2,0
122,Heroe,1,2,1,0
122,Bruja,15,22,1,0
122,Heroe,2,3,1,0
122,Bruja,22,29,1,0
122,Heroe,4,5,2,0
122,Bruja,29,30,1,0
122,Heroe,5,6,1,0
122,Bruja,30,27,1,0
122,Bruja,27,27,0,1
123,Heroe,5,5,0,0
123,Bruja,0,0,0,0
123,Heroe,7,16,3,0
123,Bruja,0,1,1,0
123,Heroe,15,21,3,0
123,Bruja,1,3,2,0
123,Heroe,19,18,3,0
123,Bruja,3,3,0,0
123,Heroe,18,41,1,0
123,Bruja,3,4,1,0
123,Heroe,41,40,1,0
123,Bruja,4,6,2,0
123,Heroe,35,33,3,0
123,Bruja,6,15,2,0
123,Heroe,33,32,3,0
123,Heroe,32,32,0,1
124,Heroe,5,6,1,0
124,Bruja,0,0,0,0
124,Heroe,6,5,1,0
124,Bruja,0,2,2,0
124,Heroe,5,6,1,0
124,Bruja,2,2,0,0
124,Heroe,7,15,2,0
124,Bruja,2,3,1,0
124,Heroe,15,14,1,0
124,Bruja,3,3,0,0
124,Heroe,8,7,3,0
124,Bruja,3,4,1,0
124,Heroe,9,10,3,0
124,Bruja,4,5,1,0
124,Heroe,10,11,1,0
124,Bruja,5,6,1,0
124,Heroe,13,25,3,0
124,Bruja,6,6,0,0
124,Heroe,25,25,0,0
124,Bruja,6,7,1,0
124,Heroe,25,26,1,0
124,Bruja,7,15,1,0
124,Heroe,13,24,3,0
124,Bruja,15,22,1,0
124,Heroe,24,28,1,0
124,Bruja,22,29,1,0
124,Heroe,22,15,3,0
124,Bruja,29,30,1,0
124,Heroe,10,11,3,0
124,Bruja,30,27,1,0
124,Bruja,27,27,0,1
125,Heroe,5,6,1,0
125,Bruja,0,2,2,0
125,Heroe,7,15,2,0
125,Bruja,2,3,1,0
125,Heroe,16,20,3,0
125,Bruja,3,4,1,0
125,Heroe,20,20,0,0
125,Bruja,4,6,2,0
125,Heroe,20,20,0,0
125,Bruja,6,7,1,0
125,Heroe,20,21,1,0
125,Bruja,7,9,2,0
125,Heroe,21,20,1,0
125,Bruja,9,9,0,0
125,Heroe,20,21,1,0
125,Bruja,9,9,0,0
125,Heroe,21,15,1,0
125,Bruja,9,10,1,0
125,Heroe,15,15,0,0
125,Bruja,10,11,1,0
125,Heroe,38,37,3,0
125,Bruja,11,12,1,0
125,Heroe,34,36,3,0
125,Bruja,12,13,1,0
125,Heroe,41,18,3,0
125,Bruja,13,23,1,0
125,Bruja,23,23,0,1
126,Heroe,6,7,2,0
126,Bruja,0,2,2,0
126,Heroe,7,6,1,0
126,Bruja,2,3,1,0
126,Heroe,6,6,0,0
126,Bruja,3,4,1,0
126,Heroe,16,17,3,0
126,Bruja,4,5,1,0
126,Heroe,41,40,3,0
126,Bruja,5,5,0,0
126,Heroe,40,40,0,0
126,Bruja,5,6,1,0
126,Heroe,40,40,0,0
126,Bruja,6,7,1,0
126,Heroe,40,36,1,0
126,Bruja,7,15,1,0
126,Heroe,36,35,1,0
126,Bruja,15,22,1,0
126,Heroe,40,41,3,0
126,Bruja,22,29,1,0
126,Heroe,41,41,0,0
126,Bruja,29,27,2,0
126,Bruja,27,27,0,1
127,Heroe,5,6,1,0
127,Bruja,0,1,1,0
127,Heroe,6,5,1,0
127,Bruja,1,1,0,0
127,Heroe,5,5,0,0
127,Bruja,1,2,1,0
127,Heroe,6,7,2,0
127,Bruja,2,3,1,0
127,Heroe,5,4,3,0
127,Bruja,3,4,1,0
127,Heroe,4,3,1,0
127,Bruja,4,4,0,0
127,Heroe,2,1,2,0
127,Bruja,4,5,1,0
127,Heroe,1,0,2,0
127,Bruja,5,7,2,0
127,Heroe,2,3,3,0
127,Bruja,7,15,1,0
127,Heroe,5,6,3,0
127,Bruja,15,22,1,0
127,Heroe,6,6,0,0
127,Bruja,22,29,1,0
127,Heroe,6,7,1,0
127,Bruja,29,30,1,0
127,Heroe,16,17,2,0
127,Bruja,30,30,0,0
127,Heroe,7,8,3,0
127,Bruja,30,27,1,0
127,Bruja,27,27,0,1
128,Heroe,5,5,0,0
128,Bruja,0,1,1,0
128,Heroe,5,5,0,0
128,Bruja,1,2,1,0
128,Heroe,5,5,0,0
128,Bruja,2,2,0,0
128,Heroe,7,16,3,0
128,Bruja,2,3,1,0
128,Heroe,16,16,0,0
128,Bruja,3,5,2,0
128,Heroe,16,20,1,0
128,Bruja,5,6,1,0
128,Heroe,20,39,1,0
128,Bruja,6,6,0,0
128,Heroe,16,17,3,0
128,Bruja,6,6,0,0
128,Heroe,18,19,2,0
128,Bruja,6,7,1,0
128,Heroe,18,17,2,0
128,Bruja,7,15,1,0
128,Heroe,17,16,1,0
128,Bruja,15,22,1,0
128,Heroe,7,8,2,0
128,Bruja,22,29,1,0
128,Heroe,8,8,0,0
128,Bruja,29,29,0,0
128,Heroe,8,8,0,0
128,Bruja,29,30,1,0
128,Heroe,9,14,2,0
128,Bruja,30,32,1,0
128,Bruja,32,32,0,1
129,Heroe,5,4,1,0
129,Bruja,0,1,1,0
129,Heroe,4,3,1,0
129,Bruja,1,2,1,0
129,Heroe,4,5,2,0
129,Bruja,2,2,0,0
129,Heroe,5,5,0,0
129,Bruja,2,3,1,0
129,Heroe,5,5,0,0
129,Bruja,3,5,2,0
129,Heroe,5,4,1,0
129,Bruja,5,5,0,0
129,Heroe,4,4,0,0
129,Bruja,5,6,1,0
129,Heroe,4,5,1,0
129,Bruja,6,7,1,0
129,Heroe,3,2,3,0
129,Bruja,7,8,1,0
129,Heroe,3,4,2,0
129,Bruja,8,9,1,0
129,Heroe,2,1,3,0
129,Bruja,9,9,0,0
129,Heroe,1,1,0,0
129,Bruja,9,10,1,0
129,Heroe,1,1,0,0
129,Bruja,10,10,0,0
129,Heroe,1,0,3,0
129,Bruja,10,11,1,0
129,Heroe,0,0,0,0
129,Bruja,11,12,1,0
129,Heroe,0,1,1,0
129,Bruja,12,13,1,0
129,Heroe,1,0,3,0
129,Bruja,13,23,1,0
129,Bruja,23,23,0,1
130,Heroe,7,16,3,0
130,Bruja,0,1,1,0
130,Heroe,17,18,2,0
130,Bruja,1,2,1,0
130,Heroe,18,18,0,0
130,Bruja,2,2,0,0
130,Heroe,40,36,3,0
130,Bruja,2,3,1,0
130,Heroe,41,39,3,0
130,Bruja,3,4,1,0
130,Heroe,37,38,3,0
130,Bruja,4,6,2,0
130,Heroe,38,38,0,0
130,Bruja,6,6,0,0
130,Heroe,22,10,2,0
130,Bruja,6,7,1,0
130,Heroe,12,13,3,0
130,Bruja,7,8,1,0
130,Heroe,13,23,2,0
130,Heroe,23,23,0,1
131,Heroe,5,4,1,0
131,Bruja,0,2,2,0
131,Heroe,2,1,3,0
131,Bruja,2,3,1,0
131,Heroe,3,4,3,0
131,Bruja,3,5,2,0
131,Heroe,6,7,3,0
131,Bruja,5,5,0,0
131,Heroe,7,15,1,0
131,Bruja,5,6,1,0
131,Heroe,20,16,3,0
131,Bruja,6,7,1,0
131,Heroe,15,22,3,0
131,Bruja,7,7,0,0
131,Heroe,37,41,3,0
131,Bruja,7,15,1,0
131,Heroe,41,18,1,0
131,Bruja,15,15,0,0
131,Heroe,18,19,1,0
131,Bruja,15,15,0,0
131,Heroe,17,16,3,0
131,Bruja,15,22,1,0
131,Heroe,39,41,3,0
131,Bruja,22,29,1,0
131,Heroe,18,19,2,0
131,Bruja,29,27,2,0
131,Bruja,27,27,0,1
132,Heroe,7,15,3,0
132,Bruja,0,0,0,0
132,Heroe,15,14,1,0
132,Bruja,0,1,1,0
132,Heroe,14,15,1,0
132,Bruja,1,1,0,0
132,Heroe,15,21,1,0
132,Bruja,1,2,1,0
132,Heroe,21,21,0,0
132,Bruja,2,3,1,0
132,Heroe,16,7,3,0
132,Bruja,3,4,1,0
132,Heroe,9,14,3,0
132,Bruja,4,4,0,0
132,Heroe,14,14,0,0
132,Bruja,4,5,1,0
132,Heroe,14,15,1,0
132,Bruja,5,6,1,0
132,Heroe,20,39,3,0
132,Bruja,6,8,2,0
132,Heroe,39,20,1,0
132,Bruja,8,8,0,0
132,Heroe,20,20,0,0
132,Bruja,8,9,1,0
132,Heroe,39,41,2,0
132,Bruja,9,10,1,0
132,Heroe,19,20,3,0
132,Bruja,10,10,0,0
132,Heroe,20,20,0,0
132,Bruja,10,11,1,0
132,Heroe,20,16,1,0
132,Bruja,11,12,1,0
132,Heroe,8,9,3,0
132,Bruja,12,13,1,0
132,Heroe,9,9,0,0
132,Bruja,13,23,1,0
132,Bruja,23,23,0,1
133,Heroe,4,3,2,0
133,Bruja,0,0,0,0
133,Heroe,1,0,3,0
133,Bruja,0,1,1,0
133,Heroe,1,2,2,0
133,Bruja,1,2,1,0
133,Heroe,2,2,0,0
133,Bruja,2,3,1,0
133,Heroe,4,5,3,0
133,Bruja,3,3,0,0
133,Heroe,6,7,2,0
133,Bruja,3,4,1,0
133,Heroe,5,4,3,0
133,Bruja,4,5,1,0
133,Heroe,4,3,1,0
133,Bruja,5,7,2,0
133,Heroe,4,5,2,0
133,Bruja,7,8,1,0
133,Heroe,5,5,0,0
133,Bruja,8,8,0,0
133,Heroe,3,2,3,0
133,Bruja,8,8,0,0
133,Heroe,2,1,1,0
133,Bruja,8,9,1,0
133,Heroe,2,3,2,0
133,Bruja,9,9,0,0
133,Heroe,3,4,1,0
133,Bruja,9,9,0,0
133,Heroe,2,1,3,0
133,Bruja,9,11,2,0
133,Heroe,1,0,2,0
133,Bruja,11,13,2,0
133,Heroe,0,1,1,0
133,Bruja,13,23,1,0
133,Bruja,23,23,0,1
134,Heroe,5,6,1,0
134,Bruja,0,1,1,0
134,Heroe,6,5,1,0
134,Bruja,1,1,0,0
134,Heroe,5,4,1,0
134,Bruja,1,2,1,0
134,Heroe,3,2,2,0
134,Bruja,2,2,0,0
134,Heroe,1,0,2,0
134,Bruja,2,3,1,0
134,Heroe,2,3,3,0
134,Bruja,3,3,0,0
134,Heroe,3,4,1,0
134,Bruja,3,5,2,0
134,Heroe,4,4,0,0
134,Bruja,5,6,1,0
134,Heroe,6,7,3,0
134,Bruja,6,7,1,0
134,Heroe,16,17,2,0
134,Bruja,7,15,1,0
134,Heroe,7,15,3,0
134,Bruja,15,22,1,0
134,Heroe,15,15,0,0
134,Bruja,22,30,2,0
134,Heroe,15,22,1,0
134,Bruja,30,32,2,0
134,Bruja,32,32,0,1
135,Heroe,6,7,2,0
135,Bruja,0,1,1,0
135,Heroe,5,4,3,0
135,Bruja,1,2,1,0
135,Heroe,4,5,1,0
135,Bruja,2,3,1,0
135,Heroe,5,4,1,0
135,Bruja,3,3,0,0
135,Heroe,4,3,1,0
135,Bruja,3,3,0,0
135,Heroe,4,5,2,0
135,Bruja,3,4,1,0
135,Heroe,4,3,2,0
135,Bruja,4,5,1,0
135,Heroe,4,5,2,0
135,Bruja,5,6,1,0
135,Heroe,6,7,2,0
135,Bruja,6,7,1,0
135,Heroe,7,16,1,0
135,Bruja,7,15,1,0
135,Heroe,16,17,1,0
135,Bruja,15,15,0,0
135,Heroe,20,21,3,0
135,Bruja,15,15,0,0
135,Heroe,21,15,1,0
135,Bruja,15,22,1,0
135,Heroe,38,37,3,0
135,Bruja,22,29,1,0
135,Heroe,31,34,2,0
135,Bruja,29,30,1,0
135,Heroe,36,40,2,0
135,Bruja,30,30,0,0
135,Heroe,35,33,3,0
135,Bruja,30,32,1,0
135,Bruja,32,32,0,1
136,Heroe,4,3,2,0
136,Bruja,0,1,1,0
136,Heroe,3,3,0,0
136,Bruja,1,2,1,0
136,Heroe,3,4,1,0
136,Bruja,2,3,1,0
136,Heroe,4,3,1,0
136,Bruja,3,4,1,0
136,Heroe,2,1,2,0
136,Bruja,4,6,2,0
136,Heroe,1,0,3,0
136,Bruja,6,7,1,0
136,Heroe,0,0,0,0
136,Bruja,7,7,0,0
136,Heroe,2,3,3,0
136,Bruja,7,15,1,0
136,Heroe,2,1,2,0
136,Bruja,15,22,1,0
136,Heroe,1,1,0,0
136,Bruja,22,29,1,0
136,Heroe,1,0,3,0
136,Bruja,29,30,1,0
136,Heroe,0,0,0,0
136,Bruja,30,30,0,0
136,Heroe,1,2,2,0
136,Bruja,30,32,1,0
136,Bruja,32,32,0,1
137,Heroe,5,5,0,0
137,Bruja,0,2,2,0
137,Heroe,5,6,1,0
137,Bruja,2,4,2,0
137,Heroe,7,15,2,0
137,Bruja,4,5,1,0
137,Heroe,15,15,0,0
137,Bruja,5,6,1,0
137,Heroe,15,21,1,0
137,Bruja,6,7,1,0
137,Heroe,21,15,1,0
137,Bruja,7,8,1,0
137,Heroe,9,8,3,0
137,Bruja,8,9,1,0
137,Heroe,15,14,3,0
137,Bruja,9,10,1,0
137,Heroe,14,9,1,0
137,Bruja,10,11,1,0
137,Heroe,9,9,0,0
137,Bruja,11,11,0,0
137,Heroe,9,8,1,0
137,Bruja,11,12,1,0
137,Heroe,14,15,3,0
137,Bruja,12,23,2,0
137,Bruja,23,23,0,1
138,Heroe,6,7,2,0
138,Bruja,0,1,1,0
138,Heroe,7,7,0,0
138,Bruja,1,3,2,0
138,Heroe,7,16,1,0
138,Bruja,3,4,1,0
138,Heroe,16,7,1,0
138,Bruja,4,5,1,0
138,Heroe,7,16,1,0
138,Bruja,5,7,2,0
138,Heroe,16,7,1,0
138,Bruja,7,15,1,0
138,Heroe,21,20,3,0
138,Bruja,15,22,1,0
138,Heroe,20,20,0,0
138,Bruja,22,22,0,0
138,Heroe,16,17,2,0
138,Bruja,22,29,1,0
138,Heroe,17,18,1,0
138,Bruja,29,30,1,0
138,Heroe,18,18,0,0
138,Bruja,30,27,1,0
138,Bruja,27,27,0,1
139,Heroe,5,6,1,0
139,Bruja,0,1,1,0
139,Heroe,6,7,1,0
139,Bruja,1,2,1,0
139,Heroe,7,16,1,0
139,Bruja,2,3,1,0
139,Heroe,21,15,3,0
139,Bruja,3,4,1,0
139,Heroe,15,14,1,0
